Item code,Description,Price
AAST0123,Stay Rod 1305mm & Tie Rod 364mm M20 2000/33/3.3 for CT1948(B)
WTOV0487,Oven 250/400/220
SPHW0217,Motor - 406675
MCPC0028,Toner TOSHIBA T2340D (Original)
WTTS0693,Testing Multi Step 2500/33/415 O/D STD EU with LV Cable box and WTI
ACGK0050,Rubber Gasket (ACM) for 250kVA 11kV 415V 958(L)x417(B)x10(T)x12(H)mm
CULV0408,Copper Lead Set for 3150/11/415  LV
STFI0013,Flat Iron 100 x 10 mm
STPV0072,1000kVA 33kV 400V Outdoor Transformer with ISD Unit
AAAS0134,Assembly Packet for 2000/33/11 Assembly
ACGK0101-D,"Cork Gasket Cut to Size Set (Amorim TD1120 4mm, 6mm & 8mm) for 3000/6.3/400"
SGAC0027,"Feeder Piller Name Plates without ""A"""
WTLF0443,LV Winding Standard 200/33/400 Aux
SPPM0053,Punching Tool 8 mm
WTTS0584,Testing Multi Step 630/11/415 O/D STD PH2
WTAS0690,Assembly  Multi Step 100/11/400 I/D
WTTK1101,Tanking Multi Step Oval 100/11/415 EU
FTSS0091,SS Spring Washer M10 (Grade 316)
ACBU0012,HV Bushing Plug -in Type 12kV 250A Interface A L= 189
STLT0093,Steel Lifting Traverse for 950/33/1000
WTBC0594,Built Core Multi Step 1000/33/400 O/D STD EU
CUAS0620,Copper Lead Set for 75/33/400 Assemblyfor CT2020
P10040,T-piece symmetrical
ACOT0211,Pipe III for 3150kV/11kV/415kV CT1901
SPCC0132,Bearing SKF SNL 506-605
AATK0430,Assembly Packet for 400/33/400 Tanking
STTC0093,Steel Top Channels for 950/33/1000
AAAS0429,Assembly Packet for 2500/33/690 Assembly
INLV0172,Insulation Packet for 1500/11/415 LV
MCSF0021,Welding Head Shield
WTHC0494,HV CNC Windings 2500/33/415
AATK0503,Assembly Packet for 200/33/433 Standard O/D Tanking
P50001,GI Elbow 1/2''
AACR0022,Shark Cable Connector RD_2/50
STFT0601,Steel Foot for 1250/33/415 EU Loss Design
CUBB0020,Tin Plated Copper Bus Bars  06x50x480mm
SPLW0112,Frequency Converter (CIMR-0007) - Foil Winding Machine
CURP0013,Copper Paper Covered Rectangular Winding Wire 3.6 x 4.1 x 0.5 mm
AATK0102,Assembly Packet for 33kV 110V NVD Transformer
ACRP0013,LTL Sri Lanka Plates 300mm x 160mm
TMBC0056,Timber Packet for 250/33/415 Built Core New Design Ph1
INSL0080,DDP Single Layer 0.15x290mm
INSL0062,DDP Single Layer 0.15x645mm
PH0028,Lid for Flat Equal Tee 225 x 75mm- Axel Sri Lanka (CTHD)
PG0004,Panel with Wiring for Core Cutting Area
AAAS1069,Assembly Packet for Multi Step Oval 630/33/415 Assembly EU
TMCC0097,Timber Cross Cut 30x48x1140 mm 800/33/30s for CT1809
ACGK0010,Gasket Complete DT250 - EN Type
STPV0631,1000kVA 33kV 400V Outdoor Transformer STD EU with LV Cable Box
SSCB0004,Busbar Chamber 600A
TMCM0186,Timber Pallet Set for 630/33/415
STFT0816,Steel Foot for 2000/11/415 EU Loss Design
AAAS1068,Assembly Packet for Multi Step Oval 400/33/415 Assembly EU
ESLA0038,Electrical Steel 085  W/kg 0.23 x 350mm
WRTS0102,Testing IDECO 630/33/415
INAS0510,Insulation Packet for Multi Step Oval 630/33/415 Assembly Ph1
AABC0620,Assembly Packet for Multi Step Oval 75/33/400 Mozambique
IRLV0102,Insulation Packet for IDECO 630/33/415 LV
AATK0253,Assembly Packet for 1500/33/415 Tanking
INAS0457,Insulation Packet for 1000kVA 11kV 415V  3� Transformer with On Load Tap Changer and LV Box Assembly
ALFL0001-D,Aluminium Foil  0.80 X 800 mm (Double Foil)
PTLQ0037,Spray Paint 2K Weather Shield - Black Colour
IRLV0104,Insulation Packet for 200/11/415 LV
INBC0134,Insulation Packet for 2000/33/11 Built Core
WTOV0685,Oven 2000/3.3/440 SCity
SPGS0013,Cable 3 Core 7/0.53  1.5mm2
TMPK0018,Timber Packet for 630/33/415 REP190102
TMBC0679,Timber Packet for 1600/11/400 Built Core Ynd11 I/D CT2099
SPVC0079,Sealing Ring with link for lamp HL 200 H
ACOT0007,Single Core Outdoor Termination kit 33kV
FTGL0005,GI Bolt M12X50
SPGS0030,Sunk Box -Single
INHV1137,Insulation Packet HV for 630/33/433
SPGS0067,"MCCB, 250A, 3P, 25kA -Easypact Type"
WTTS0404,Testing of O/D 630/33/400
FTSS0036,SS DA Studs Rediced Base Long Cycle M12 X 35
TMBC0580,Timber Packet for 100/11/415 Built Core New Design Ph2
WTFB0344,Fabricated Tank & Cover 2000/33/415
INAS0597,Insulation Packet for 2000/33/400 Assembly EU Loss Design
P50003,"Ball Valve 1"" PB 500 (Pegler)"
CNWA0008,"Cable Tie 8"" - Black"
TMAS0534,Timber Packet for 400/33/415 Assembly New Design Ph2
WTBC1101,Built Core Multi Step Oval 100/11/415 EU
P10017,Wall and Support bracket with welded head plate
TLMN0197,"Torque Handle Fittings, Open Ended Head - 24mm"
WTTK0002,Tanking Standard O/D 160/33/415
WTLF0020,LV Winding Standard I/D 800/11/415
STFT0594-R1,Steel Foot for 1000/33/400 EU Loss Design
TKFT0066,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Shot Blasting for 2000/33/415  CT2003"
WTGF0012,Powder Painted Tank & Cover after Gavanizing Standard O/D 630/11/415
STCH0584,Steel Channels for 630/11/415 New Design Ph2
WTGF0374,Powder Painted Tank & Cover after Galvanizing 800/11/415
ACGK0061,Cork Gasket Cut to Size (Amorim TD1120 9mm) for 1000kVA/33 kV
ACRP0015,Phase Marking Plate  Seperate Letters ( A B / a n )
WTTK0508,Tanking Multi Step Oval 160/33/415
TMAS0034,Timber Packet for 100/33/415 Assembly New Design Ph1
WTAS0568,"Assembly of 260 A, 10 Sec, 33kV Earthing Transformer to EEP"
PA0004,Emulsion Brilliant White
TMCM0165,Timber Crate Set for 500/33/433 REA Uganda
WTLF0009,LV Winding Standard O/D 160/11/415
WTBC0410,Built Core 200/33/400
ACIN0007,Oil Level Indicator 803-1
AAST0131,250/33 Tie Rod
PK0029,Black Iron L Bow 1/2'' (Weldable)
ACVL0017,Brass Foot Valve 3''
CUAS0606,Copper Lead Set for 1000/33/690 Assembly EU Loss Design
WTTK0014,Tanking Standard O/D 1000/11/415
INAS0001,Insulation Packet for 100/33/415 Assembly
STCH0532,Steel Channels for 160/33/415 New Design Ph2
STRD0531,100kVA 33kV 415V Outdoor Transformer Multi Step Oval R&D Ph2
WRHN0102,HV Windings 630/33/415 IDECO
FTSS0098,Stud M12 x 55mm
INES0011-D,DDP Edge Strip 0.25x18mm
STAI0004,Angel Iron 75 x 75 x 10mm
PL0037,"MCCB, 400A, 4P, 36kA, - Easypact Type"
WTHN0505,HV Windings 400/33/415 EDCO
WTAS1135,Assembly Exhibit 160/11/415
WTAS0028,Active Part 100/33/415 with Amorphous Steel Core
PY0026,Counter Sinking Tool - 10mm
STPK0003,"Steel Channels, Traverse, Frame Foot Set for 1000/33/415 REP190501"
SGOT0021,Bus Bar  Insulator 60mm x 12mm (Red)
SPHW0046,LED-Element - M22-CLED-G
TMAS1067,Timber Packet Assembly for 250/33/415 EU Loss Design
TMST0017,Timber Stick 20 x 40 x 1278 mm CT1701
WTPF0275,Powder Painted Tank & Cover after Shot blast 5kVA 33kV
TKFT0038,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing for RD1901 630/11/415"
SPGS0063,2 Gang Switch - Normal
STBC0594,Steel Bottom Channels for 1000/33/400 EU Loss Design
FTPL0077,Plated Bolt M10 x 30mm Strength Class 8.8
WTOV0008,Oven Standard O/D 100/11/415
MCSF0079,Safety Ladder
TLMN0121,Double Open Spanner 22-24mm
WTAS0621,Assembly Multi Step 200/11/400
AAST0003,Stay Rod 990mm & Tie Rod 290mm M12 500/33/415 for CT1928(A)
AACR0017,Shark Cable Connector RT_2/100
SSCB0007,Busbar Chamber 1250A
PTLQ0025,Sigmadur 550 RAL9002 Base / Hard
PB0001,Plywood Sheet 8 x 4 x 9mm
WTAS0720,Assembly Multi Step 2000/33/400 O/D STD EU AL
PX0004,Engraving Tags 6'' x 3''
WRTS0107,Testing of 3000/33/390 with replacement of new winding and re tanking with new oil
PTPR0007,Primer Anticorrosive Interpon PZZ 660
INAS1065,Insulation Packet Assembly for 100/33/415 EU Loss Design
WTAS0332,ASSEMBLY OF 10kVA 33kV 110V NVD Transformer (Special)
PRAA0013,"Device installation trunking, height 70mm"
WTBC0533,Built Core Multi Step Oval 250/33/415 Ph2
SPVC0163,pr
ACGK0074,Cork Gasket Cut to Size 8mm for 630/33/415 Ph2
ACRP0192,Blank SS Plate - 48mm x 130mm for Feeder Pillers
INOT0003,Etronit II Q Sheet 1250mm x 1250mm x 6mm
ARDP0107,Dispatch Assembly Pack of 3000/33/390 with replacement of new winding and re tanking with new
STMS0017,MS Box Bar 25 x 25 x 2mm x 5.5 Mtr
INLV0363,Insulation Packet for 1000/33/400 LV for CT2002
WTBC0464,Built Core 1750/33/400 Solar
INSB0002,Stick Barrier (6.5x6x8) 0.5x20x 260mm
EIAC0008,Cable Gland CW 4C-400mm2
CUBB0025,Tin Plated Copper Bus Bars  06x50x740mm
TMBC0687,Timber Packet for 160/33/415 Built Core RD2009
WTTS1102,Testing Multi Step Oval 160/11/415 EU
WRHN0103,HV Windings 1000/33/415 DECO
TLMN0205,Mig Nozzle
CUBB0063,Coponal Bus Bars 8x80x1021mm for 1250/33/800 AL
WTLF0586,LV Winding Foil Multi Step 1000/11/415 O/D STD PH2
STBC0602,Steel Bottom Channels for 1600/33/415 EU Loss Design
AATK0004,Assembly Packet for 400/33/415 Standard O/D Tanking
SPLW0022,Wheel Series 63 Vulkollan150x40
INSL0095,DDP Single Layer 0.25x250mm
CUEW0031,Copper Enamel Round Winding Wire 0.69mm
wttk0495,Tanking Standard 630/33/400 Solar
CULV1131,Copper Lead Set for 4000/33/690 LV EU Loss Design
MCST0109,Pen Staedtler Lumo Color - Blue
INSI0009,Strip Insulation 0.06X18mm STRIP-Flex K
SPHW0057,Sensor -MPS-032TSTPO  32mm (T-Nut)
WTTS0021,Testing Standard I/D 1000/11/415
ACIN0053,Digi Shock G Impact Recorder - 25G Configuration
INHV0613,Insulation Packet for 1250/33/800 HV EU Loss Design
SPCC0110,Set of carbide blades for V-notch (24235)
STTR0583,Steel Tie Rod for 400/11/415 New Design Ph2
INAS0720,Insulation Packet for 2000/33/400 Assembly EU Loss Design - AL Winding
TMCM0015,Transformers Complete Crates 400/33/415 for IDECO Repair
CULV0534,Copper Lead Set for Multi Step Oval 400/33/415 LV Ph2
MCSF0015,Ear Muff - H10A Twin Cup Backband
AAAS0605,Assembly Packet for Multi Step Oval 3150/33/415 Assembly EU
SPVB0005,Carrier Rollers
SPVC0157,Filter bag
SPPT0002,Quick Coupling Set � 1� (Male & Female)
FTSS0042,SS DA Studs Reduced Base Long Cycle  M10 X 25
WTBC0612,Built Core Multi Step 1000/33/800 O/D STD EU
MCST0143,Concera Papers -A4
PF0007,Safety Boards 42'' x 51'' - Luminous Sticker
STCH1137,Steel Channels for 630/33/433
PG0001,Panel with Wiring for Winding Section
CNMN0067,PVC Elbow 1''
STTC0596,Steel Top Channels for 1600/33/400 EU Loss Design
RDFT0536,Fin Type Radiators 800/33/415 Ph2
STCI0008,C Iron 250 x 75 x 9mm
CULV0598,Copper Lead Set for 2500/33/400 LV EU Loss Design
AATT0006,250/33 TFST
CNWA0003,Cotton Tape - 12
MCOT0128,Gate Pass Book -Non Returnable Goods
ACOT0259,Current Transformer Indoor Cast Resin Square Type (KNR) 4000/1A Class X VK>=300V
TMAS0027,Timber Packet for  800A 30s  Assembly Standard ET
P10049,Accessory mounting box double for Modul 45
PG0002,Panel with Wiring for Assembly Area
INAS0396,Insulation Packet for 2000/11/3.3 Assembly
WTTK0443,Tanking Standard 200/33/400 AT
WTTS0588,Testing Multi Step 160/11/415 I/D STD PH2
FTSS0018,SS Flat Washer M12 (12x30x2mm) Grade 304
AATK0593,Assembly Packet for Multi Step Oval 1000/11/415 I/D Tanking PH2
SGOT0005,Bus Bar  Insulator 50 mmx10 mm (Red)
TLHD0001,Hydraulic Jack 3 Ton
SPLW0056,"PNEUMATIC REGULATOR VRF/4 1/4"""
STPK0007,"Steel Channels, Traverse, Frame Foot Set for 10/33/110 Standard"
MCPC0032,Cartridge CF 400A (201A) Black
PTPW0011,Vacant
TMCH0038,Timber Channel 40x120x1306mm 1000/33/400 for CT1860
CUAS0548,Copper Lead Set for 630/33/400 Assembly CT1984
ACBU0058,LV Bushing Outdoor 630A EN Standard DT630 CD=89mmfor Qatar
AAAS0720,Assembly Packet for Multi Step Oval 2000/33/400 Assembly EU AL
TKFT0113,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard O/D 950/33/1000"
FTSS0025,SS Spring Washer M10 (Grade 304)
AATK0532,Assembly Packet for Multi Step Oval 160/33/415 O/D Tanking Ph2
WTAS0072,Assembly Outdoor 1000/33/400
AADP0620-P,Assembly Packet for 75/33/400 Mozambique Dispatch-Pallet
PK0001,Pressure Pump
PL0028,Auto Cable 24/0.20 A/C 0.75mm2-Blue
ACBU0040,HV Bushing Outdoor 24kV 250A CD=605mm LI=95kV Double Arc Gap for CT1909
CNMN0065,PVC Pipe 1''
PP00037,"Welding Neck Flange, DN015x021,3 PN16, without Sealing Groove, RSt37-2"
WTLF0093,LV Winding Multi Step Oval 950/33/1000
AAAS0072,Assembly Packet for 1000/33/400 Assembly
TLTS0036,High Voltage Vacuum Contactor 100A 4P 3kV
TLEL0031,Torque Wrench - Battery Operated
MCSK0001,Sticker HV Winding /Tapping
SPHW0161,Sensor -MPS-160TSTPO 160mm   (T-Nut)
WTAS0534-1,Assembly Multi Step Oval 400/33/415 Ph2 R1
SPCC0163,Control-power transformer
AAST0094,"Stay Rod 860mm, Stay Rod 780mm & Tie Rod 273mm M12 1000/33/400kVA for CT1854"
TLEL0027,Hand Grinder
CUAS0720,Copper Lead Set for 2000/33/400  Assembly EU Loss Design - AL Winding
AATK0612,Assembly Packet for Multi Step Oval 1000/33/800 O/D Tanking EU
MCST01167,Permanent Marker Pen - Black (Texa)
INES0010-D,DDP Edge Strip 0.25x45mm
INPB0023,Press Board 6mm (1050mm x 1025mm)
AAST0108,Stay Rod 1304mm  & Tie Rod 372mm M20 2000/33/11 for CT1916
WTTS0695,Testing Multi Step 1000/33/440 O/D
WTTS0018,Testing Standard I/D 400/11/415
TKFT0016,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard Indoor 160/11/415"
SPGS0055,Sunk Mount Panel Light - Day Light 18W
AAST0143,Stay Rod 626 mm & Tie Rod 227 mm M10 200/11/415 for CT1670
INHV0026,Insulation Packet for 160/33/400 HV Standard AT
STTR0578,Steel Tie Rod for 3500kVA CT2017
INLV0583,Insulation Packet for 400/11/415 LV New Design Ph2
AAOT0010,Delta Board Support Accessory for CT1975
WSGF0004,Galvanized & Powder Painted Enclosure for Mini Feeder Pillar-8 Way with fuse
AAOT0011,Strapping Steel 19x0.8mm
ACRP0187,Blank SS Plate - 240mm x 160mm
SPCC0112,Einsatzst�ck (1052766)
AATK0680,"Assembly Packet for Multi Step Oval 1500/11/400 O/D with LV,HV cable boxes & ISD unit Tanking"
TMPK0006,Timber Packet for 50/400/220 CT1930
AABC0418,Assembly Packet for 1500/33 Built Core
SPVC0156,"Filter element, type 0110 D 005 BN4HC/-V"
INAS0458,Insulation Packet for Assembly_630kVA 11kV 415V  3� Transformer for LTLT Solar System
AATT0004,160/33 TFST
TLMN0101,Box Socket 20mm
MCOT0118,Rubber Packing 3mm  (Width 1Mtr)
SPHW0078,Timing Belt - HTD 750-5M-15
MCOT0038,Yellow cards
ESHB0007-T,Electrical Steel 100 W/kg 0.27 x 110 mm
TKFT0064,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Galvanizing for 160kVA 33kV 400V AT"
SPCC0185,Bus connector plug
WTHN0097,HV New Windings Multi Step Oval 800/33/400
SPGS0069,"MCCB. 400A, 3P, 50kA - Easypact Type"
TMAS1102,Timber Packet Assembly for 160/11/415 EU Loss Design
CUAS1066,Copper Lead Set for Multi Step Oval 160/33/415 EU Loss Design
SPHW0084,6 Digit Counter
MCSF0023,Filter Retainer 3M 501
INLV0585,Insulation Packet for 800/11/415 LV New Design Ph2
ACOT0320,LV Cable Box & Box Support for 1000/33/800 CT1979(A) & CT2002
STBC0612,Steel Bottom Channels for 1000/33/800 EU Loss Design
TMCH0076,Timber Channel 25x120x1286mm for 800/33/400 CT1910
AAST0101,"Stay Rod 880mm M16, 1321mm M18 & Tie Rod 371 M16 2600/33/690 for CT1922"
PY0024,Bench Drill Machine
INES0017,DDP Edge Strip 0.50x27mm
TKFT0588,"Powder Painted Tank & Cover after Fabricating,Tank Welding & Gavanizing Standard I/D 160/11/415"
TMPK0055,Permawood Packet for 160/33/400V CT1929 (B)
INSB0006,Stick Barrier (14.5x14x10mm) 0.5x30x280mm
CNFB0020,Gas Oxygen
INHV0537,Insulation Packet for 1000/33/415 HV New Design Ph 2
INAS0495,Insulation Packet for 630/33/400 Solar Assembly
WTTS1068,Testing Multi Step Oval 400/33/415 EU
STCB0586,1000kVA 11kV 415V Outdoor Transformer STD PH2
INLV1104,Insulation Packet LV for 400/11/415 EU Loss Design
STSR0600,Steel Stay Rod for 1000/33/415 EU Loss Design
INSL0055,DDP Single Layer 0.15x252mm
RDFT0596,"Fin Type Radiators 1600/33/400, 415, 690, & 800 EU"
WTAS0020,Assembly Standard I/D 800/11/415
TLMN0200,Digital Vernier Caliper 16'' (400mm) with Deep Jaw 200mm
WTGF0020,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard I/D 800/11/415"
WTTS0272,Testing Standard 100/11/400 DEWA
MCOT0079,"White Board (6"" x 4"")"
SPHW0019,EtherCAT Terminals - EL 3062
TKFT0569,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Shot Blasting for 2000/33/415  CT2006"
WTAS0056,Assembly Multi Step Oval 250/33/415
WTBC0056,Built Core Multi Step Oval 250/33/415
AATK1065,Assembly Packet for Multi Step Oval 100/33/415 O/D Tanking EU
WTLF0494,LV Winding 2500/33/415
INHV1062,Insulation Packet HV for 400/33/400 EU Loss Design
WTAS0679,Assembly Multi Step 1600kVA 11kV 400V Ynd11 I/D Transformer
WTPP0018,Power Plus Powder Painted Tank & Cover after Gavanizing Standard I/D  400/11/415
ACTS0009,Tap Selector 30kV 63A 5 POS L=131mm BIL=170kV HM 2544885i/43168I - ASP
ESLA0021,Electrical Steel 085 W/kg 0.23 x 250 mm
WTTK0583,Tanking Multi Step 400/11/415 O/D STD PH2
TLMN0106,"Paint Roller Brush 4"" without Handle"
SPGW0004,High Compressure Regulator - GOLDEN FUJI Malaysia
INHV0736,Insulation Packet for 1250/33/690 HV EU Loss Design - AL Winding
INSL0078,DDP Single Layer 0.15x303mm
ACOT0399,MCB 10A 2 Pole
WTAS0010,Assembly Standard O/D 250/11/415
RDFT0008,Fin Type Radiators 400/33
WTBC0330,Built Core Standard 350/3.3/415
WTTK0026,Tanking Standard 160/33/400 AT
CUFX1069,Flexible Braided Connector for 630/33/415 EU Loss Design
STPV0097,800kVA 33kV 400V Outdoor Distribution Transformer with ISD
ACRP0097,Phase Marking Plate for CT1928(C)
TLMN0117,Double Open Spanner 18-19mm
STTC0888,Steel Top Channels for 2000/33/6300 EU Loss Design
WTTS1103,Testing Multi Step Oval 250/11/415 EU
STPV0604,2500kVA 33kV 415V Outdoor Transformer STD EU
ACOT0233,Tin Plated Copper Busbar 100x6x845mm
SPHW0152,Clevis
WTFB0251,Fabricated Tank & Cover 1500kVA 33kV 415V
CULV0578,"Copper Lead Set for LV 3500/2500/1000kVA , 6000V/420V/420V, ONAN , Three winding transformer"
CNMN0062,Duct Tape 2''
PRAA0021,Internal Corner
MCSF0072,Full Body Harness with Double Roped Lanyard Pantheer
CUAS0612,Copper Lead Set for 1000/33/800 Assembly EU Loss Design
INLV0008,Insulation Packet for 100/11/415 LV
INHV0274,Insulation Packet for 200/11/433 HV
ACGK0078,Cork Gasket Cut to Size (Amorim TD1120 8mm) for 160/11/415
TMCM0143,Timber Pallet 150x75x2115mm  630/33/415 for IDECO Repair
CNWA0004,Cotton Tape - 19
ACOT0254,HV Cable Box for 11kV 250A Plug in Bushing
WTHN0015,HV new Windings Standard I/D 100/11/415
CURP0001,Copper Paper Covered  Rectangular Winding Wire 2.7 x 6.7 x 0.5mm
ACGK0006,Gasket Complete DT630 - EN Type
SPTL0039,Deep Box Socket 34mm
INAS0022-T,Insulation Packet for 260A 10s 33kV Assembly for CT1975(B)
INTB0008,Crape Paper Tube 6mm (6x8x1000)
PE0023,500g PVC Glue -S Lon
ACOT0105,Switch Disconnector Fuse TPN 630A
ACOT0324,HV  Cable Box & Box Support for 800A 30s 33kV CT1931(A)
WTLW0471,LV Rectangular Winding 50/400/220 YNyn0
STPV0102,10kVA 33kV 110V NVD Transformer
PTLQ0040,Liquid Paint Dulux Matt Finish 1Ltr Can RAL 9002 White
STTR0698,Steel Tie Rod for 5MVA 33/11kV
WTAS0508,Assembly Multi Step Oval 160/33/415
TLEL0036,Cordless Screwdriver
INTB0009,Crape Paper Tube 4mm (4x10x1800)
STCH0583,Steel Channels for 400/11/415 New Design Ph2
ACBU0055-T,LV Bushing Outdoor 250A EN Standard DT250 without Flag & with Nut Washer for Assembly
WTAS0601,Assembly Multi Step 1250/33/415 O/D STD EU
MCSF0008,Welding Gloves
SPHW0037,Switching Contact - M22-CK10   schliesser
CULV0610,Copper Lead Set for 2500/33/690 LV EU Loss Design
TMBC0535,Timber Packet for 630/33/415 Built Core New Design Ph2
ACOT0255,Elbow Connector Euromold 400Series 400A (M) 400LR/G-22-50KM-11-2 with Accessories for CT1904
WTBC0720,Built Core Multi Step 2000/33/400 O/D STD EU AL
ACOT0363,"Current Transformer Indoor Cotton Tape Wound Rectangular Type 300/2A, 15VA/1"
CUEW0002,Copper Enamel Round Winding Wire Grade 2 Class 180 - 1.40mm
P80016,"110mm 2 Grooved MS Pully with 2 Nos 6201 Bearings, Circlips"
MCST0034,File Box  4-ring X 75mm Panda
CUFL0007,Copper Foil 0.80 X 500 mm
CUEW0016,Copper Enamel Round Winding Wire 1.48mm
WTLF0003,LV Winding Standard O/D 250/33/415
RPSP0902,Three winding replacement new tapchanger and new oil of Laksteel 2000kVA
PRAA0029,"Socket 0�, British Standard, single"
MCST0128,Material Incoming Inspection Report Book - Core Steel
WTBC0583,Built Core Multi Step 400/11/415 PH2
CUTW0002,Tapping Wire 19/1.35mm Bare Copper
TKFT0039,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard 5/33"
AABC0344,Assembly Packet for 2000/33/415 Built Core
ESLA0032,Electrical Steel 085 W/kg 0.23 x 120mm
TMCM0085,Timber Pallet 100x100x1465 mm 250/33/415 for IDECO Repair
P10005,800A End Closure (IP65)
SPCC0175,Sensor cable - 0117825 DESINA PUR 2EQ10-25M
TMST0156,Timber Support 40x90x1985mm for 3000/33/400 CT1902
AAAS0172,Assembly Packet for 1500/11/415 Assembly
TMAS0511,Timber Packet for 800/33/415 Assembly New Design Ph1
ACVL0034,"Ball Valve 1/2"" PB700 (PEGLER) - Nitrogen Air Tight"
STFT0595,Steel Foot for 1250/33/400 EU Loss Design
SPCC0111,Punch & Die (02005227)
WTHN1133,HV Winding New Multi Step 1250/33/415 O/D TF with OLTC
INSL0044,DDP Single Layer 0.15x260mm
FTSS0085,SS Bolt M16 x 35 (Grade 304)
FTPL0026,Plated Flat Washer M8 (8x18x1.2mm)
INSL0125-D,DDP Single Layer 0.25x708mm
SSCB0008,Busbar Chamber 1600A
PF0005,Helmet Stickers - STK/GN/02
TMCH0075,Timber Channel 25x110x1039mm for 400/11 Standard Production
SPHW0214,Safety Relay -409247
STTC0600,Steel Top Channels for 1000/33/415 EU Loss Design
CURP0014,Copper Paper Covered Rectangular Winding Wire 4.0 x 7.4 x 0.5 mm
AATK2000,Assembly Packet for Multi Step Oval 1000/33/415 O/D Tanking EU Sample
WTOV0536,Oven Multi Step Oval 800/33/415 Ph2
PX0009,1/2'' Ball Valve
AABC0597,Assembly Packet for Multi Step Oval 2000/33/400 Built Core EU
WTLF1067,LV Winding Multi Step Oval 250/33/415 EU
PP00045,Mounting Strip Type MQ-21D 3M (Double Strip) 1x(3000lg)+2x(2500lg) anpassent/ adapt
STFT1066,Steel Foot  for 160/33/415 EU Loss Design
PZ0016,Wire End Cap 300mm2 - Grey
WTOV0430,Oven Standard 400/33/400 AT
PY0010,Die Set M10 x 1.5
WTBC0224,Built Core 1750/33/400
MCSF0005,Leather Welding Apron
SPCC0166,"Actor cable SAC-3P-5,0-116/A-1L-Z"
STPV0098,3000kVA 33kV 400V Outdoor Transformer
AACR0015,Shark Cable Connector RM_2/200
WTHN0056,HV New Windings Multi Step Oval 250/33/415 Ph1
SPCC0142,Spur gear motor R17 DRS71S4BE05/MM05/LN
SPCC0137,Tubing - 10 x 6.5mm Blue
ACGK0053,Rubber Gasket (ACM) for 800kVA 11kV 415V 1330(L)x585(B)x14(T)x14(H)mm
AATK0506,Assembly Packet for 2000/33/415 Tanking
WTOV0010,Oven Standard O/D 250/11/415
TMBC0002,Timber Packet for 5/11 Built Core
INOT0005,Etronit II Q Sheet 1250mm x 1250mm x 12mm
WTTS0410,Testing Standard 200/33/400
AATF0025,Active Parts for 5kVA 33kV 415V Transformers
CNMN0041,Buckles CB10L ( 125 pcs box)
STPK0026,"Steel Channels, Traverse, Frame Foot Set for 2500/33/440 CT1959"
CUFL0074,Copper Foil 0.39 x 370 mm
AAST0140,630/11 Tie Rod
CULV0459,Copper Lead Set for 2600/33/690 LV
MCOT0065,"Gas Cutting Nozzle 1/8"""
WTHN0147,HV Windings 400/33/415
INAS0583,Insulation Packet for 400/11/415 Assembly New Design Ph2
TKFT0123,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard 160/33/415 RD2001"
WTTK0436,Tanking 160kVA 33kV 400V Auxilary Transformer with LV cable box plugin type bushings and elbow conne
STFT1133,Steel Foot for 1250/33/415 EU Loss Design
INAS0545,Insulation Packet for 1000/33/800 Assembly
AAST0083,Stay Rod 1719mm & Tie Rod 498mm M24 5000/33/11 for CT1911
TMST0023,Timber Stick 10 x 30 x 636 mm  25/11/433 for CT1770
PR0028,1.5'' Barrel Nipple - Weldable
AATK0595,Assembly Packet for Multi Step Oval 1250/33/400 O/D Tanking EU
INAS0601,Insulation Packet for 1250/33/415 Assembly EU Loss Design
SPHW0220,Shaft T9.502930-1
WTLF0010,LV Winding Standard O/D 250/11/415
STSS0006,SS Flap Valve Support Rod M16 x 150mm
INSL0119-D,DDP Single Layer 0.15x838mm
MCOT0121,External Hard Disk 1TB
WTTK0555,Tanking Standard 2000/33/415
TMCM0049,Timber Pallet 150 x 75 x 1495mm CT1701
TMCC0014,Timber Cross Cut 30x61.5x576mm for 160/11 Standard Production
CUAS0013,Copper Lead Set for 800/11/415 Assembly
WTOV0533,Oven Multi Step Oval 250/33/415 Ph2
SPVC0126,"Nipple G3/4"", series 667, DN14 material brass nickel-plated, sealing FPM"
SSCB0021,Busbar Chamber 200A (Special)
TMST0179,Timber Stick 17.5mm x 50mm x 998mm 1250/33/400 for CT1903
AATK0510,Assembly Packet for Multi Step Oval 630/33/415 O/D Tanking Ph1
PRAA0028,"Cover Frame AR45, Triple, with Labelling Panel for Vertical Device Installation"
PX0010,1/2'' GI Elbow
ACTS0025,On Load Tap Changer 36kV 30A 9 POS BIL=170kV ECOTAP VPD - MR
AAST0125,Stay Rod 1096mm & Tie Rod 345mm M16 1250/33/800 for CT1970(A)
